,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTFP,ATFP,MaW,HTstreak,ATstreak,HTGD,ATGD,DiffPts,DiffFormPts
579,2020-01-01,Brighton,Chelsea,1,1,D,22,33,28,27,1.0,1.6,L,L,D,D,W,L,W,L,L,W,5,6,20.0,0,0,-0.3,0.3,-0.6,-0.05
580,2020-01-01,Burnley,Aston Villa,1,2,A,23,25,32,36,1.1428571428571428,0.8571428571428571,L,L,W,W,L,L,W,L,L,L,6,3,21.0,0,0,-0.42857142857142855,-0.5238095238095238,0.2857142857142857,0.14285714285714285
581,2020-01-01,Newcastle,Leicester,0,3,A,20,43,30,19,1.1904761904761905,2.0,L,L,W,L,W,W,L,L,D,W,6,7,21.0,0,0,-0.47619047619047616,1.1428571428571428,-0.8095238095238095,-0.047619047619047616
582,2020-01-01,Southampton,Tottenham,1,0,H,24,36,38,29,1.0476190476190477,1.4285714285714286,D,W,W,L,L,D,W,L,W,W,7,10,21.0,0,0,-0.6666666666666666,0.3333333333333333,-0.38095238095238093,-0.14285714285714285
583,2020-01-01,Watford,Wolves,2,1,H,15,29,33,25,0.7619047619047619,1.4285714285714286,W,D,W,L,D,L,W,W,L,D,8,7,21.0,0,0,-0.8571428571428571,0.19047619047619047,-0.6666666666666666,0.047619047619047616
584,2020-01-01,Man City,Everton,2,1,H,54,23,23,30,1.9523809523809523,1.1904761904761905,W,L,W,W,L,W,W,D,D,W,9,11,21.0,0,0,1.4761904761904763,-0.3333333333333333,0.7619047619047619,-0.09523809523809523
585,2020-01-01,Norwich,Crystal Palace,1,1,D,21,18,40,22,0.6190476190476191,1.2857142857142858,D,L,L,D,L,D,W,L,D,D,2,6,21.0,0,0,-0.9047619047619048,-0.19047619047619047,-0.6666666666666666,-0.19047619047619047
586,2020-01-01,West Ham,Bournemouth,4,0,H,25,20,32,28,1.0476190476190477,0.9523809523809523,W,L,L,W,L,L,D,L,W,L,6,4,21.0,0,0,-0.3333333333333333,-0.38095238095238093,0.09523809523809523,0.09523809523809523
587,2020-01-01,Arsenal,Man United,2,0,H,26,32,30,23,1.1428571428571428,1.4761904761904763,L,D,D,L,W,W,W,L,D,W,5,10,21.0,0,0,-0.19047619047619047,0.42857142857142855,-0.3333333333333333,-0.23809523809523808
588,2020-01-02,Liverpool,Sheffield United,2,0,H,49,23,14,19,2.761904761904762,1.380952380952381,W,W,W,W,W,L,D,W,W,W,15,10,21.0,1,0,1.6666666666666667,0.19047619047619047,1.380952380952381,0.23809523809523808
589,2020-01-10,Sheffield United,West Ham,1,0,H,23,25,19,32,1.380952380952381,1.0476190476190477,L,D,W,W,W,W,L,L,W,L,10,6,21.0,0,0,0.19047619047619047,-0.3333333333333333,0.3333333333333333,0.19047619047619047
590,2020-01-11,Crystal Palace,Arsenal,1,1,D,19,28,23,30,1.2727272727272727,1.2272727272727273,D,D,W,L,D,W,L,D,D,L,6,5,22.0,0,0,-0.18181818181818182,-0.09090909090909091,0.045454545454545456,0.045454545454545456
591,2020-01-11,Chelsea,Burnley,3,0,H,36,24,29,34,1.6363636363636365,1.0909090909090908,D,W,L,W,L,L,L,L,W,W,7,6,22.0,0,-1,0.3181818181818182,-0.45454545454545453,0.5454545454545454,0.045454545454545456
592,2020-01-11,Everton,Brighton,1,0,H,24,25,32,29,1.1363636363636365,1.0909090909090908,L,W,W,D,D,D,W,L,L,D,8,5,22.0,0,0,-0.36363636363636365,-0.18181818181818182,0.045454545454545456,0.13636363636363635
593,2020-01-11,Leicester,Southampton,1,2,A,46,25,19,38,2.0454545454545454,1.1363636363636365,W,W,L,L,D,W,D,W,W,L,7,10,22.0,0,0,1.2272727272727273,-0.5909090909090909,0.9090909090909091,-0.13636363636363635
594,2020-01-11,Man United,Norwich,4,0,H,32,22,25,41,1.4090909090909092,0.6363636363636364,L,W,W,L,D,D,D,L,L,D,7,3,22.0,0,0,0.3181818181818182,-0.8636363636363636,0.7727272727272727,0.18181818181818182
595,2020-01-11,Wolves,Newcastle,1,1,D,30,20,27,33,1.3636363636363635,1.1363636363636365,L,L,W,W,L,L,L,L,W,L,6,3,22.0,0,-1,0.13636363636363635,-0.5909090909090909,0.22727272727272727,0.13636363636363635
596,2020-01-11,Tottenham,Liverpool,0,1,A,36,50,30,14,1.3636363636363635,2.772727272727273,L,D,W,L,W,W,W,W,W,W,7,15,22.0,0,1,0.2727272727272727,1.6363636363636365,-1.4090909090909092,-0.36363636363636365
597,2020-01-12,Bournemouth,Watford,0,3,A,20,17,32,34,0.9090909090909091,0.8636363636363636,L,L,D,L,W,W,W,D,W,L,4,10,22.0,0,0,-0.5454545454545454,-0.7727272727272727,0.045454545454545456,-0.2727272727272727
598,2020-01-12,Aston Villa,Man City,1,6,A,27,56,37,24,0.9545454545454546,2.0,W,L,W,L,L,W,W,L,W,W,6,12,22.0,0,0,-0.45454545454545453,1.4545454545454546,-1.0454545454545454,-0.2727272727272727
599,2020-01-18,Watford,Tottenham,0,0,D,17,36,34,30,0.8636363636363636,1.3636363636363635,W,W,D,W,L,L,D,W,L,W,10,7,22.0,0,0,-0.7727272727272727,0.2727272727272727,-0.5,0.13636363636363635
600,2020-01-18,Arsenal,Sheffield United,1,1,D,29,24,31,21,1.2173913043478262,1.391304347826087,D,W,L,D,D,W,L,L,D,W,6,7,23.0,0,0,-0.08695652173913043,0.13043478260869565,-0.17391304347826086,-0.043478260869565216
601,2020-01-18,Brighton,Aston Villa,1,1,D,25,28,30,43,1.0434782608695652,0.9130434782608695,L,D,W,L,L,L,W,L,W,L,4,6,23.0,0,0,-0.21739130434782608,-0.6521739130434783,0.13043478260869565,-0.08695652173913043
602,2020-01-18,Man City,Crystal Palace,2,2,D,62,20,25,24,2.0434782608695654,1.2608695652173914,W,W,W,L,W,D,D,D,W,L,12,6,23.0,1,0,1.608695652173913,-0.17391304347826086,0.782608695652174,0.2608695652173913
603,2020-01-18,Norwich,Bournemouth,1,0,H,22,20,45,35,0.6086956521739131,0.8695652173913043,L,D,D,L,L,L,L,L,D,L,2,1,23.0,0,-1,-1.0,-0.6521739130434783,-0.2608695652173913,0.043478260869565216
604,2020-01-18,Southampton,Wolves,2,3,A,27,31,39,28,1.2173913043478262,1.3478260869565217,W,W,D,W,W,D,L,L,W,W,13,7,23.0,0,0,-0.5217391304347826,0.13043478260869565,-0.13043478260869565,0.2608695652173913
605,2020-01-18,West Ham,Everton,1,1,D,26,25,34,32,1.0,1.2173913043478262,D,L,W,L,L,W,L,W,W,D,4,10,23.0,0,0,-0.34782608695652173,-0.30434782608695654,-0.21739130434782608,-0.2608695652173913
606,2020-01-18,Newcastle,Chelsea,1,0,H,21,39,34,29,1.1304347826086956,1.6956521739130435,D,L,L,L,W,W,D,W,L,W,4,10,23.0,0,0,-0.5652173913043478,0.43478260869565216,-0.5652173913043478,-0.2608695652173913
607,2020-01-19,Burnley,Leicester,2,1,H,24,47,37,21,1.0434782608695652,1.9565217391304348,L,L,L,L,W,L,W,W,L,L,3,6,23.0,-1,0,-0.5652173913043478,1.1304347826086956,-0.9130434782608695,-0.13043478260869565
608,2020-01-19,Liverpool,Man United,2,0,H,52,36,14,25,2.782608695652174,1.4782608695652173,W,W,W,W,W,W,L,W,W,L,15,9,23.0,1,0,1.6521739130434783,0.4782608695652174,1.3043478260869565,0.2608695652173913
609,2020-01-21,Aston Villa,Watford,2,1,H,28,20,43,34,0.9130434782608695,0.9565217391304348,L,W,L,W,L,W,W,W,D,W,6,13,23.0,0,1,-0.6521739130434783,-0.6086956521739131,-0.043478260869565216,-0.30434782608695654
610,2020-01-21,Bournemouth,Brighton,3,1,H,20,26,36,31,0.8333333333333334,1.0416666666666667,L,L,L,L,D,D,L,D,W,L,1,5,24.0,-1,0,-0.6666666666666666,-0.20833333333333334,-0.20833333333333334,-0.16666666666666666
611,2020-01-21,Crystal Palace,Southampton,0,2,A,22,29,26,42,1.25,1.1666666666666667,D,D,D,D,W,L,W,W,D,W,7,10,24.0,0,0,-0.16666666666666666,-0.5416666666666666,0.08333333333333333,-0.125
612,2020-01-21,Everton,Newcastle,2,2,D,26,22,33,34,1.2083333333333333,1.2083333333333333,D,W,L,W,W,W,D,L,L,L,10,4,24.0,0,0,-0.2916666666666667,-0.5,0.0,0.25
613,2020-01-21,Sheffield United,Man City,0,1,A,25,64,22,27,1.375,2.0,D,W,L,L,D,D,W,W,W,L,5,10,24.0,0,0,0.125,1.5416666666666667,-0.625,-0.20833333333333334
614,2020-01-21,Chelsea,Arsenal,2,2,D,39,30,30,32,1.625,1.2083333333333333,L,W,D,W,L,D,D,W,L,D,7,6,24.0,0,0,0.375,-0.08333333333333333,0.4166666666666667,0.041666666666666664
615,2020-01-22,Leicester,West Ham,4,1,H,48,27,23,38,1.875,0.9583333333333334,L,L,W,W,L,L,D,L,W,L,6,4,24.0,0,0,1.0416666666666667,-0.4583333333333333,0.9166666666666666,0.08333333333333333
616,2020-01-22,Tottenham,Norwich,2,1,H,36,23,31,45,1.2916666666666667,0.7083333333333334,D,L,L,D,W,W,L,D,D,L,5,5,24.0,0,0,0.20833333333333334,-0.9166666666666666,0.5833333333333334,0.0
617,2020-01-22,Man United,Burnley,0,2,A,36,26,27,38,1.4166666666666667,1.125,L,W,L,W,W,W,L,L,L,L,9,3,24.0,0,0,0.375,-0.5,0.2916666666666667,0.25
618,2020-01-23,Wolves,Liverpool,1,2,A,34,54,30,15,1.4166666666666667,2.7916666666666665,W,D,L,L,W,W,W,W,W,W,7,15,24.0,0,1,0.16666666666666666,1.625,-1.375,-0.3333333333333333
619,2020-01-29,West Ham,Liverpool,0,2,A,27,54,38,15,0.9583333333333334,2.7916666666666665,L,D,L,W,L,W,W,W,W,W,4,15,24.0,0,1,-0.4583333333333333,1.625,-1.8333333333333333,-0.4583333333333333
620,2020-02-01,Leicester,Chelsea,2,2,D,52,41,24,32,1.92,1.6,W,L,L,W,W,D,L,W,D,W,9,8,25.0,0,0,1.12,0.36,0.32,0.04
621,2020-02-01,Bournemouth,Aston Villa,2,1,H,23,31,37,45,0.92,1.0,W,L,L,L,L,W,D,L,W,L,3,7,25.0,0,0,-0.56,-0.56,-0.08,-0.16
622,2020-02-01,Crystal Palace,Sheffield United,0,1,A,22,25,28,23,1.2,1.32,L,D,D,D,D,L,D,W,L,L,4,4,25.0,0,0,-0.24,0.08,-0.12,0.0
623,2020-02-01,Liverpool,Southampton,4,0,H,56,31,15,42,2.8,1.24,W,W,W,W,W,W,L,W,W,D,15,10,25.0,1,0,1.64,-0.44,1.56,0.2
624,2020-02-01,Newcastle,Norwich,0,0,D,24,24,36,47,1.2,0.68,D,W,D,L,L,L,W,L,D,D,5,5,25.0,0,0,-0.48,-0.92,0.52,0.0
625,2020-02-01,Watford,Everton,2,3,A,21,28,36,35,0.92,1.2,L,D,W,W,W,D,D,W,L,W,10,8,25.0,0,0,-0.6,-0.28,-0.28,0.08
626,2020-02-01,West Ham,Brighton,3,3,D,27,27,40,34,0.92,1.0,L,L,D,L,W,L,D,L,D,W,4,5,25.0,0,0,-0.52,-0.28,-0.08,-0.04
627,2020-02-01,Man United,Wolves,0,0,D,36,35,29,32,1.36,1.36,L,L,W,L,W,L,W,D,L,L,6,4,25.0,0,0,0.28,0.12,0.0,0.08
628,2020-02-02,Burnley,Arsenal,0,0,D,28,32,38,34,1.2,1.2,W,W,L,L,L,D,D,D,W,L,6,6,25.0,0,0,-0.4,-0.08,0.0,0.0
629,2020-02-02,Tottenham,Man City,2,0,H,38,65,32,27,1.36,2.04,W,D,L,L,D,W,D,W,W,W,5,13,25.0,0,0,0.24,1.52,-0.68,-0.32
630,2020-02-08,Everton,Crystal Palace,3,1,H,31,22,37,29,1.2692307692307692,1.1538461538461537,W,D,D,W,L,L,L,D,D,D,8,3,26.0,0,0,-0.23076923076923078,-0.2692307692307692,0.11538461538461539,0.19230769230769232
631,2020-02-08,Brighton,Watford,1,1,D,30,23,37,39,1.0,0.8846153846153846,D,L,D,L,D,L,L,D,W,W,3,7,26.0,0,0,-0.2692307692307692,-0.6153846153846154,0.11538461538461539,-0.15384615384615385
632,2020-02-09,Sheffield United,Bournemouth,2,1,H,26,25,23,38,1.3846153846153846,1.0,W,L,D,W,L,W,W,L,L,L,7,6,26.0,0,0,0.11538461538461539,-0.5,0.38461538461538464,0.038461538461538464
633,2020-02-14,Wolves,Leicester,0,0,D,35,54,32,26,1.3461538461538463,1.8846153846153846,D,L,W,D,L,D,W,L,L,W,5,7,26.0,0,0,0.11538461538461539,1.0769230769230769,-0.5384615384615384,-0.07692307692307693
634,2020-02-15,Southampton,Burnley,1,2,A,31,28,46,38,1.1923076923076923,1.1923076923076923,L,W,L,W,W,D,W,W,L,L,9,7,26.0,0,0,-0.5769230769230769,-0.38461538461538464,0.0,0.07692307692307693
635,2020-02-15,Norwich,Liverpool,0,1,A,24,60,47,15,0.6923076923076923,2.8076923076923075,D,L,W,L,D,W,W,W,W,W,5,15,26.0,0,1,-0.8846153846153846,1.7307692307692308,-2.1153846153846154,-0.38461538461538464
636,2020-02-16,Aston Villa,Tottenham,2,3,A,32,40,47,32,0.9615384615384616,1.4230769230769231,L,W,D,L,W,W,W,D,L,L,7,7,26.0,0,0,-0.5769230769230769,0.3076923076923077,-0.46153846153846156,0.0
637,2020-02-16,Arsenal,Newcastle,4,0,H,32,24,34,36,1.1923076923076923,1.1923076923076923,D,D,D,D,W,D,D,W,D,L,7,6,26.0,0,0,-0.07692307692307693,-0.46153846153846156,0.0,0.038461538461538464
638,2020-02-17,Chelsea,Man United,0,2,A,43,36,34,29,1.5769230769230769,1.3461538461538463,D,D,L,W,D,D,L,L,W,L,6,4,26.0,0,0,0.34615384615384615,0.2692307692307692,0.23076923076923078,0.07692307692307693
639,2020-02-19,Man City,West Ham,2,0,H,65,30,29,43,1.9615384615384615,0.9230769230769231,L,W,D,W,W,D,L,L,D,L,10,2,26.0,0,0,1.3846153846153846,-0.5,1.0384615384615385,0.3076923076923077
640,2020-02-22,Chelsea,Tottenham,2,1,H,43,43,36,34,1.5185185185185186,1.4814814814814814,L,D,D,L,W,W,W,W,D,L,5,10,27.0,0,1,0.25925925925925924,0.3333333333333333,0.037037037037037035,-0.18518518518518517
641,2020-02-22,Burnley,Bournemouth,3,0,H,30,26,39,40,1.2592592592592593,0.9629629629629629,W,D,W,W,L,L,W,W,L,L,10,6,27.0,0,0,-0.3333333333333333,-0.5185185185185185,0.2962962962962963,0.14814814814814814
642,2020-02-22,Crystal Palace,Newcastle,1,0,H,23,24,32,40,1.1111111111111112,1.1481481481481481,L,L,L,D,D,L,D,D,W,D,2,6,27.0,-1,0,-0.3333333333333333,-0.5925925925925926,-0.037037037037037035,-0.14814814814814814
643,2020-02-22,Sheffield United,Brighton,1,1,D,28,31,24,38,1.4444444444444444,1.0,W,W,L,D,W,D,D,L,D,L,10,3,27.0,0,0,0.14814814814814814,-0.25925925925925924,0.4444444444444444,0.25925925925925924
644,2020-02-22,Southampton,Aston Villa,2,0,H,32,34,48,50,1.1481481481481481,0.9259259259259259,L,L,W,L,W,L,L,W,D,L,6,4,27.0,0,0,-0.5925925925925926,-0.5925925925925926,0.2222222222222222,0.07407407407407407
645,2020-02-22,Leicester,Man City,0,1,A,54,67,26,29,1.8518518518518519,2.0,D,D,W,L,L,W,L,W,D,W,5,10,27.0,0,0,1.037037037037037,1.4074074074074074,-0.14814814814814814,-0.18518518518518517
646,2020-02-23,Man United,Watford,3,0,H,38,24,29,40,1.4074074074074074,0.8888888888888888,W,D,L,L,W,D,L,L,D,W,7,5,27.0,0,0,0.3333333333333333,-0.5925925925925926,0.5185185185185185,0.07407407407407407
647,2020-02-23,Wolves,Norwich,3,0,H,35,24,32,48,1.3333333333333333,0.6666666666666666,D,D,L,W,D,L,D,L,W,L,6,4,27.0,0,0,0.1111111111111111,-0.8888888888888888,0.6666666666666666,0.07407407407407407
648,2020-02-23,Arsenal,Everton,3,2,H,36,34,34,38,1.2592592592592593,1.3333333333333333,W,D,D,D,D,W,W,D,D,W,7,11,27.0,0,0,0.07407407407407407,-0.14814814814814814,-0.07407407407407407,-0.14814814814814814
649,2020-02-24,Liverpool,West Ham,3,2,H,61,30,15,45,2.814814814814815,0.8888888888888888,W,W,W,W,W,L,D,L,L,D,15,2,27.0,1,0,1.7037037037037037,-0.5555555555555556,1.9259259259259258,0.48148148148148145
650,2020-02-28,Norwich,Leicester,1,0,H,24,54,51,27,0.6428571428571429,1.7857142857142858,L,L,D,L,W,L,D,D,W,L,4,5,28.0,0,0,-0.9642857142857143,0.9642857142857143,-1.1428571428571428,-0.03571428571428571
651,2020-02-29,Brighton,Crystal Palace,0,1,A,32,24,39,32,1.0,1.1785714285714286,D,D,D,L,D,W,L,L,L,D,4,4,28.0,0,0,-0.25,-0.2857142857142857,-0.17857142857142858,0.0
652,2020-02-29,Bournemouth,Chelsea,2,2,D,26,45,43,37,0.9285714285714286,1.5714285714285714,L,L,W,W,L,W,L,D,D,L,6,5,28.0,0,0,-0.6071428571428571,0.2857142857142857,-0.6428571428571429,0.03571428571428571
653,2020-02-29,Newcastle,Burnley,0,0,D,24,33,41,39,1.1071428571428572,1.3214285714285714,L,L,D,D,W,W,W,D,W,W,5,13,28.0,0,0,-0.6071428571428571,-0.21428571428571427,-0.21428571428571427,-0.2857142857142857
654,2020-02-29,West Ham,Southampton,3,1,H,32,34,48,48,0.8571428571428571,1.2142857142857142,L,L,D,L,L,W,L,L,W,L,1,6,28.0,0,0,-0.5714285714285714,-0.5,-0.35714285714285715,-0.17857142857142858
655,2020-02-29,Watford,Liverpool,3,0,H,24,64,43,17,0.8571428571428571,2.8214285714285716,L,D,L,L,D,W,W,W,W,W,2,15,28.0,0,1,-0.6785714285714286,1.6785714285714286,-1.9642857142857142,-0.4642857142857143
656,2020-03-01,Everton,Man United,1,1,D,36,41,41,29,1.2857142857142858,1.4642857142857142,L,W,W,D,D,W,W,D,L,L,8,7,28.0,0,0,-0.17857142857142858,0.42857142857142855,-0.17857142857142858,0.03571428571428571
657,2020-03-01,Tottenham,Wolves,2,3,A,44,38,36,32,1.4285714285714286,1.3928571428571428,L,W,W,W,D,W,D,D,L,W,10,8,28.0,0,0,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.07142857142857142
658,2020-03-07,Liverpool,Bournemouth,2,1,H,64,26,17,43,2.8214285714285716,0.9285714285714286,W,W,W,W,W,L,L,W,W,L,15,6,28.0,1,0,1.6785714285714286,-0.6071428571428571,1.8928571428571428,0.32142857142857145
659,2020-03-07,Arsenal,West Ham,1,0,H,39,32,36,48,1.3214285714285714,0.8571428571428571,W,W,D,D,D,L,L,D,L,L,9,1,28.0,0,0,0.10714285714285714,-0.5714285714285714,0.4642857142857143,0.2857142857142857
660,2020-03-07,Crystal Palace,Watford,1,0,H,25,27,32,43,1.2413793103448276,0.9310344827586207,W,W,L,L,L,W,L,D,L,L,6,4,29.0,0,0,-0.2413793103448276,-0.5517241379310345,0.3103448275862069,0.06896551724137931
661,2020-03-07,Sheffield United,Norwich,1,0,H,30,25,25,51,1.4827586206896552,0.7241379310344828,W,D,W,W,L,W,L,L,D,L,10,4,29.0,0,0,0.1724137931034483,-0.896551724137931,0.7586206896551724,0.20689655172413793
662,2020-03-07,Southampton,Newcastle,0,1,A,35,24,51,41,1.1724137931034482,1.103448275862069,L,W,L,L,W,D,L,L,D,D,6,3,29.0,0,0,-0.5517241379310345,-0.5862068965517241,0.06896551724137931,0.10344827586206896
663,2020-03-07,Wolves,Brighton,0,0,D,41,32,34,40,1.4482758620689655,0.9655172413793104,W,W,D,D,L,L,D,D,D,L,8,3,29.0,0,0,0.2413793103448276,-0.27586206896551724,0.4827586206896552,0.1724137931034483
664,2020-03-07,Burnley,Tottenham,1,1,D,33,46,39,39,1.3103448275862069,1.3793103448275863,D,W,W,D,W,L,L,W,W,W,11,9,29.0,0,0,-0.20689655172413793,0.2413793103448276,-0.06896551724137931,0.06896551724137931
665,2020-03-08,Chelsea,Everton,4,0,H,47,37,39,42,1.5517241379310345,1.2758620689655173,D,W,L,D,D,D,L,W,W,D,6,8,29.0,0,0,0.27586206896551724,-0.1724137931034483,0.27586206896551724,-0.06896551724137931
666,2020-03-08,Man United,Man City,2,0,H,42,68,30,31,1.4482758620689655,1.9655172413793103,D,W,W,D,L,L,W,W,L,W,8,9,29.0,0,0,0.41379310344827586,1.2758620689655173,-0.5172413793103449,-0.034482758620689655
667,2020-03-09,Leicester,Aston Villa,4,0,H,54,34,28,56,1.7241379310344827,0.8620689655172413,L,L,D,D,W,L,L,L,L,W,5,3,29.0,0,-1,0.896551724137931,-0.7586206896551724,0.8620689655172413,0.06896551724137931
668,2020-06-17,Aston Villa,Sheffield United,0,0,D,34,30,56,25,0.8620689655172413,1.4827586206896552,L,L,L,L,W,W,D,W,W,L,3,10,29.0,-1,0,-0.7586206896551724,0.1724137931034483,-0.6206896551724138,-0.2413793103448276
669,2020-06-17,Man City,Arsenal,3,0,H,68,40,31,36,1.9655172413793103,1.3793103448275863,L,W,W,L,W,W,W,W,D,D,9,11,29.0,0,1,1.2758620689655173,0.13793103448275862,0.5862068965517241,-0.06896551724137931
670,2020-06-19,Norwich,Southampton,0,3,A,25,35,52,52,0.7,1.1333333333333333,L,W,L,L,D,L,L,W,L,L,4,3,30.0,0,0,-0.9,-0.5666666666666667,-0.43333333333333335,0.03333333333333333
671,2020-06-19,Tottenham,Man United,1,1,D,47,44,40,30,1.3666666666666667,1.5,D,L,L,W,W,W,D,W,W,D,7,11,30.0,0,0,0.23333333333333334,0.4666666666666667,-0.13333333333333333,-0.13333333333333333
672,2020-06-20,Watford,Leicester,1,1,D,27,58,44,28,0.9,1.7666666666666666,L,W,L,D,L,W,L,L,D,D,4,5,30.0,0,0,-0.5666666666666667,1.0,-0.8666666666666667,-0.03333333333333333
673,2020-06-20,Brighton,Arsenal,2,1,H,32,40,40,39,0.9666666666666667,1.3333333333333333,D,L,D,D,D,L,W,W,W,D,4,10,30.0,0,0,-0.26666666666666666,0.03333333333333333,-0.36666666666666664,-0.2
674,2020-06-20,West Ham,Wolves,0,2,A,35,41,50,34,0.9,1.4333333333333333,L,W,L,L,D,D,W,W,D,D,4,9,30.0,0,0,-0.5,0.23333333333333334,-0.5333333333333333,-0.16666666666666666
675,2020-06-20,Bournemouth,Crystal Palace,0,2,A,29,26,47,32,0.9,1.3,L,D,L,L,W,W,W,W,L,L,4,9,30.0,0,1,-0.6,-0.2,-0.4,-0.16666666666666666
676,2020-06-21,Newcastle,Sheffield United,3,0,H,25,30,41,25,1.1666666666666667,1.4666666666666666,W,D,L,L,D,D,W,D,W,W,5,11,30.0,0,0,-0.5333333333333333,0.16666666666666666,-0.3,-0.2
677,2020-06-21,Aston Villa,Chelsea,1,2,A,34,51,56,39,0.8666666666666667,1.6,D,L,L,L,L,W,D,W,L,D,1,8,30.0,0,0,-0.7333333333333333,0.4,-0.7333333333333333,-0.23333333333333334
678,2020-06-21,Everton,Liverpool,0,0,D,37,66,46,21,1.2333333333333334,2.7333333333333334,L,D,L,W,W,W,L,W,W,W,7,12,30.0,0,0,-0.3,1.5,-1.5,-0.16666666666666666
679,2020-06-22,Man City,Burnley,5,0,H,71,34,31,40,2.0,1.3,W,L,W,W,L,D,D,W,W,D,9,9,30.0,0,0,1.3333333333333333,-0.2,0.7,0.0
680,2020-06-23,Leicester,Brighton,0,0,D,59,34,29,41,1.7419354838709677,1.032258064516129,D,W,L,L,D,W,D,L,D,D,5,6,31.0,0,0,0.967741935483871,-0.22580645161290322,0.7096774193548387,-0.03225806451612903
681,2020-06-23,Tottenham,West Ham,2,0,H,48,35,41,52,1.3548387096774193,0.8709677419354839,D,D,L,L,W,L,L,W,L,L,5,3,31.0,0,0,0.22580645161290322,-0.5483870967741935,0.4838709677419355,0.06451612903225806
682,2020-06-24,Man United,Sheffield United,3,0,H,45,30,31,28,1.4838709677419355,1.4193548387096775,D,W,D,W,W,L,D,W,D,W,11,8,31.0,0,0,0.45161290322580644,0.06451612903225806,0.06451612903225806,0.0967741935483871
683,2020-06-24,Newcastle,Aston Villa,1,1,D,28,35,41,58,1.2258064516129032,0.8387096774193549,W,W,D,L,L,L,D,L,L,L,7,1,31.0,0,0,-0.41935483870967744,-0.7419354838709677,0.3870967741935484,0.1935483870967742
684,2020-06-24,Norwich,Everton,0,1,A,25,37,55,46,0.6774193548387096,1.2258064516129032,L,L,W,L,L,D,L,D,L,W,3,5,31.0,0,0,-0.967741935483871,-0.2903225806451613,-0.5483870967741935,-0.06451612903225806
685,2020-06-24,Wolves,Bournemouth,1,0,H,43,29,34,49,1.4838709677419355,0.8709677419354839,W,D,W,W,D,L,L,D,L,L,11,1,31.0,0,0,0.2903225806451613,-0.6451612903225806,0.6129032258064516,0.3225806451612903
686,2020-06-24,Liverpool,Crystal Palace,4,0,H,66,28,21,32,2.6774193548387095,1.3548387096774193,D,W,L,W,W,W,W,W,W,L,10,12,31.0,0,1,1.4516129032258065,-0.12903225806451613,1.3225806451612903,-0.06451612903225806
687,2020-06-25,Burnley,Watford,1,0,H,34,28,45,45,1.2580645161290323,0.9032258064516129,L,D,D,W,W,D,L,W,L,D,8,5,31.0,0,0,-0.3548387096774194,-0.5483870967741935,0.3548387096774194,0.0967741935483871
688,2020-06-25,Southampton,Arsenal,0,2,A,38,41,52,41,1.1935483870967742,1.2903225806451613,W,L,L,W,L,L,L,W,W,W,6,9,31.0,0,0,-0.45161290322580644,0.0,-0.0967741935483871,-0.0967741935483871
689,2020-06-25,Chelsea,Man City,2,1,H,53,76,40,31,1.6451612903225807,2.032258064516129,W,W,D,W,L,W,W,L,W,W,10,12,31.0,0,0,0.41935483870967744,1.4516129032258065,-0.3870967741935484,-0.06451612903225806
690,2020-06-27,Aston Villa,Wolves,0,1,A,36,44,59,34,0.84375,1.53125,D,L,D,L,L,W,W,D,W,W,2,13,32.0,0,0,-0.71875,0.3125,-0.6875,-0.34375
691,2020-06-28,Watford,Southampton,1,3,A,28,38,46,54,0.875,1.15625,L,D,L,W,L,L,W,L,L,W,4,6,32.0,0,0,-0.5625,-0.5,-0.28125,-0.0625
692,2020-06-29,Crystal Palace,Burnley,0,1,A,28,35,36,45,1.3125,1.3125,L,W,W,W,W,W,L,D,D,W,12,8,32.0,0,0,-0.25,-0.3125,0.0,0.125
693,2020-06-30,Brighton,Man United,0,3,A,34,48,41,31,1.03125,1.53125,D,W,D,L,D,W,D,W,D,W,6,11,32.0,0,0,-0.21875,0.53125,-0.5,-0.15625
694,2020-07-01,Arsenal,Norwich,4,0,H,43,25,41,56,1.34375,0.65625,W,L,L,W,W,L,L,L,W,L,9,3,32.0,0,-1,0.0625,-0.96875,0.6875,0.1875
695,2020-07-01,Bournemouth,Newcastle,1,4,A,29,29,50,42,0.84375,1.21875,L,L,L,D,L,D,W,W,D,L,1,8,32.0,-1,0,-0.65625,-0.40625,-0.375,-0.21875
696,2020-07-01,Everton,Leicester,2,1,H,38,59,46,29,1.28125,1.71875,W,D,L,D,L,D,D,W,L,L,5,5,32.0,0,0,-0.25,0.9375,-0.4375,0.0
697,2020-07-01,West Ham,Chelsea,3,2,H,35,55,54,41,0.84375,1.6875,L,L,L,W,L,W,W,W,D,W,3,13,32.0,-1,1,-0.59375,0.4375,-0.84375,-0.3125
698,2020-07-02,Sheffield United,Tottenham,3,1,H,30,50,31,41,1.375,1.40625,L,L,D,W,D,W,D,D,L,L,5,5,32.0,0,0,-0.03125,0.28125,-0.03125,0.0
